¿Cómo se llama el líquido que expulsan los recién nacidos en lugar de las heces durante los primeros días?,Ciencia y Tecnología,Placenta,Frutenio,Politu,#Meconio
¿Cómo se llama el movimiento que realiza la Tierra alrededor del Sol?,Ciencia y Tecnología,#Traslación,Rotación,La Tierra no se mueve,Órbita
¿Qué organo del cuerpo es el más dañado por el consumo excesivo de alcohol?,Ciencia y Tecnología,Cerebro,Estómago,Corazón,#Hígado
¿Qué es el ciclo de krebs?,Ciencia y Tecnología,Ciclo del colesterol,#Ciclo del ácido cítrico,Producción de hormonas,No existe tal cosa
¿Cómo se llama la cresta que hace el labio debajo de la nariz?,Ciencia y Tecnología,#Surco nasolabial,Geme,Axila,Glabella
¿Qué son la morfina y la heroína?,Ciencia y Tecnología,Anfetaminas,Cannabis,Estimulantes,#Opiáceos
¿Qué sustancia permite realizar la fotosíntesis?,Ciencia y Tecnología,Savia,Cloroformo,#Clorofila,Agua
¿Cuál es el único nervio que no pasa por el tálamo?,Ciencia y Tecnología,Nervio Vago,Nervio Óptico,#Nervio Olfativo,Nervio Ciático
¿Qué hace un procastinador?,Ciencia y Tecnología,Se obsesiona con el sexo,Presume sus logros,#Pospone sus actividades,Es hiperactivo
¿Qué función tienen las manchas de la jirafa?,Ciencia y Tecnología,Ninguna,Atraer,#Sacar el calor,Aullentar a los depredadores
¿Qué articulación une el fémur con la tibia?,Ciencia y Tecnología,Muñeca,Codo,Tobillo,#Rodilla
¿Cuántos colores tenía la primera tarjeta gráfica?,Ciencia y Tecnología,1,#2,8,16
¿Dónde llevan los cocodrilos a sus crías?,Ciencia y Tecnología,En la barriga,#En la boca,En la cabeza,En la espalda
¿Cuánto es la raíz cuadrada de 625?,Ciencia y Tecnología,#25,11,26,12
¿Cuántas veces se calcula que latirá el corazón a lo largo de toda la vida de una persona?,Ciencia y Tecnología,#4.000 millones,2 millones,1.500 millones,1.000 millones
¿Quién postuló la ley del principio de inercia?,Ciencia y Tecnología,Albert Einstein,Víctor Alvarado,#Isaac Newton,John kennedy
¿En qué año falleció Steve Jobs?,Ciencia y Tecnología,2008,2009,#2011,2007
¿El déficit de qué vitamina produce raquitismo?,Ciencia y Tecnología,C,A,E,#D
¿Qué estudia el herpetólogo?,Ciencia y Tecnología,Los herpes,#Reptiles y viboras,Los gusanos,Los virus
¿Dónde se almacena la información genética del ser humano?,Ciencia y Tecnología,#ADN,ADM,ADÑ,ARN
¿Cuál de los siguientes números es mayor?,Ciencia y Tecnología,#El número Pi,El número e,El número áureo,El cero
¿Qué nervio es el VII par craneal?,Ciencia y Tecnología,Nervio glosofaríngeo,Nervio hipogloso,Nervio abducens,#Nervio facial
¿Cómo se llama la técnica consistente en descender la temperatura del cuerpo humano por debajo de -190ºC?,Ciencia y Tecnología,Congelación,Shock,#Criogenización,Solidificación
¿Qué hay que ponerle a un vidrio para convertirlo en un espejo?,Ciencia y Tecnología,#Aluminio,Mercurio,Plomo,Yodo
¿Qué es un bit?,Ciencia y Tecnología,#La unidad más pequeña de almacenamiento,La escala musical que tiene un tempo,Un remix de algún dj.,Bassic interface conection
¿Cuántas alas tiene una pulga?,Ciencia y Tecnología,Dos,#Ninguna,Una,Cuatro
¿Cómo se conoce comúnmente al compuesto químico NaCI?,Ciencia y Tecnología,Azúcar,Leche,#Sal,Pimienta
¿Qué son los leucocitos?,Ciencia y Tecnología,#Glóbulos blancos,Glóbulos rojos,Glóbulos azules,Glóbulos negros
¿Qué significan las siglas ADN?,Ciencia y Tecnología,Antigénico de Dieteninol,#Ácido desoxirribonucleico,Ácido Diosferoniclostico,Antigénico Disfetinoleno
¿Por qué tipo de elementos están formadas las sales binarias?,Ciencia y Tecnología,Oxígeno e hidrogeno,#Un metal y un no metal,Oxígeno y un metal,Hidrógeno y un no metal
¿Cuál es el componente principal del chocolate?,Ciencia y Tecnología,#Cacao,Leche,Azúcar,Chocolate
¿Cuál es el músculo causante del espasmo muscular "Torticolis"?,Ciencia y Tecnología,Occipitofrontal,Complexo Mayor,Esplenio de la cabeza,#Esternocleidomastoideo
¿Cómo se conoce el virus del SIDA?,Ciencia y Tecnología,VPH,#VIH,ARN,HBV
¿Quién fue el inventor de la bombilla?,Ciencia y Tecnología,Newton,Fahrenheit,#Edison,Janssen
¿Cuál de los siguientes NO forma parte de un ordenador personal?,Ciencia y Tecnología,Teclado,#Microondas,Ratón,Monitor
¿Quién es considerado el padre de la genética?,Ciencia y Tecnología,Aristóteles,Hugo de Vries,#Gregor Mendel,Eric Von Tschermak
¿Cuál de estas fases NO es una de las fases de la división celular?,Ciencia y Tecnología,#Rinofase,Profase,Metafase,Anafase
¿En cuántos lóbulos se divide el pulmón derecho?,Ciencia y Tecnología,Cuatro,#Tres,Dos,Ninguno
¿Qué son los pugs?,Ciencia y Tecnología,Una comida,Un lugar,Una tradicion regional,#Una raza de perro
¿El ciempiés gigante del Amazonas puede medir más de 30 centimetros y cuelga de las cuevas. ¿Qué mamífero volador le resulta fácil cazar?,Ciencia y Tecnología,Mariposas,#Murciélagos,Lagartos,Águilas
¿Cómo se llama el registro gráfico de la activa eléctrica del cerebro?,Ciencia y Tecnología,Electrocardiograma,Electrocerebrograma,#Electroencefalograma,Electroconductancia
¿A partir de qué nivel de inteligencia se puede considerar que alguien es un genio?,Ciencia y Tecnología,90,100,190,#140
¿Qué es la levadura?,Ciencia y Tecnología,Una planta,#Un hongo,Un animal,Una raíz
¿El pulso de qué arteria se usa para comprobar la muerte de una persona?,Ciencia y Tecnología,#Carótida,Femoral,Vertebral,Radial
¿Cómo se llama la enfermedad por la que una persona cree infundadamente que padece alguna enfermedad grave?,Ciencia y Tecnología,Aburrimiento,#Hipocondría,Melancolía,Neurastenia
¿Cuánto es la raíz cuadrada del 121?,Ciencia y Tecnología,#11,13,10,21
¿Cuántas Leyes de Mendel hay?,Ciencia y Tecnología,2,4,#3,No hay leyes de Mendel
¿Qué parte del cuerpo humano puede tener un soplo?,Ciencia y Tecnología,Pulmón,Oído,#Corazón,Colon
¿Cómo se llama la arteria principal del cuerpo humano?,Ciencia y Tecnología,Carótida,Yugular,#Aorta,Subclavia
¿Quién fue el Inventor de la dinamita?,Ciencia y Tecnología,#Alfred Nobel,Heisenberg,Antony Stark,Walter White
¿Con qué nombre se conoce la energía producida por las partículas en movimiento?,Ciencia y Tecnología,Energía Solar,Energía Potencial,#Energía Cinética,Energía Eólica
¿Cómo llamamos a una lesión térmica o química de los tejidos?,Ciencia y Tecnología,#Quemadura,Inflamación,Úlcera,Hernia
¿Cuál es la distribución de Linux más usada?,Ciencia y Tecnología,Debian,#Ubuntu,Fedora,Mint
¿Qué droga de las denominadas 'blandas' es útil en el tratamiento del dolor?,Ciencia y Tecnología,Anfetamina,#Marihuana,Cafeína,Cocaína
¿Cómo llamamos a la inflamación de la piel?,Ciencia y Tecnología,Urticaria,#Dermatitis,Psoriasis,Acné
¿Cómo llaman los dentistas a 'matar un nervio'?,Ciencia y Tecnología,Extracción,Ortodoncia,#Endodoncia,Proxilaxis bucal
¿Cómo se llaman las pinzas especiales que se usan en obstetricia para sujetar la cabeza del bebé y hacer tracción sobre ella en los partos difíciles?,Ciencia y Tecnología,Ventosa,Goniómetro,#Forceps,Espéculo
¿Cuál de estos NO es un musculo del cuerpo?,Ciencia y Tecnología,Gemelos,Espinal,Sartorio,#Cruzado
¿A qué tienes miedo si sufres de aracnofobia?,Ciencia y Tecnología,#Arañas,Elefantes,Hormigas,Mirlos
¿Cuales de los siguientes no es un grupo sanguíneo?,Ciencia y Tecnología,#OO,B,AB,O
¿Qué significan las siglas USB?,Ciencia y Tecnología,Universal Serial Button,Uniform Serial Bus,#Universal Serial Bus,Uniform Sonic Boom
¿Qué es lo que más lugar ocupa en el cerebro humano?,Ciencia y Tecnología,Hipocampo,Cuerpo amigdalino,#Hemisferios cerebrales,Cerebelo
¿Cuál es el símbolo químico del fósforo?,Ciencia y Tecnología,#P,F,Fo,Ps
¿De dónde forman parte los axones?,Ciencia y Tecnología,#Neurona,Tendón,Huesos,Corteza Cerebral
¿Quién fundaron la marca Apple?,Ciencia y Tecnología,#S.Jobs y S.Wozniak,S.Jobs y B.Gates,S.Jobs y T.Cook,S.Jobs y J.Ive
¿Dónde tienen las papilas gustativas las moscas?,Ciencia y Tecnología,No tienen,#En las patas,En la trompa,En las alas
¿Dónde se encuentran las medusas con veneno mortal?,Ciencia y Tecnología,#Australia,Sudafrica,Japon,Thailandia
¿Qué es el caracol?,Ciencia y Tecnología,#Molusco,Crustáceo,Babosa,Reptil
¿Qué enfermedad se caracteriza por repentinos ataques de sueño?,Ciencia y Tecnología,Somnolencia,Insomnio,Hipersomnia,#Narcolepsia
¿Cuál de las siguientes enfermedades es muy común en los mayores por la disminución de la densidad de los huesos?,Ciencia y Tecnología,Esclerosis,Artrosis,#Osteoporosis,Bursitis
¿Que tiene más concentración de sal?,Ciencia y Tecnología,La sangre,El sudo,#La orina,Las lágrimas
¿Cómo se llama la torcedura de una articulación en el cuerpo?,Ciencia y Tecnología,Desgarro,#Esguince,Rotura,Contusión
¿Qué es el colesterol?,Ciencia y Tecnología,Una proteína,Un glúcido,Un ácido nucleico,#Un lipido
¿Cómo se denomina el juramento que realizan los médicos?,Ciencia y Tecnología,#Hipocrático,Aristocrático,Medicinal,Doctorado
¿Qué significan las siglas "www"?,Ciencia y Tecnología,Todas son correctas,Wikipedia World Web,World Wild West,#World Wide Web
¿Qué es la queratina?,Ciencia y Tecnología,Un lípido,Un ácido nucleico,#Una proteína,Veneno
¿Qué parte del cuerpo tiene 27 huesos y 35 músculos?,Ciencia y Tecnología,Pelvis,#Mano,Mandíbula,Corazón
¿Cómo se llaman las lesiones en la pared del tubo digestivo?,Ciencia y Tecnología,Quebradura,Ruptura,Hernia,#Úlcera
¿Cuál es la sustancia deficiente en los diabéticos?,Ciencia y Tecnología,#Insulina,Glucagon,Incretina,Bilirrunina
¿Qué componente de ADN se uno en su estructura con la guanina?,Ciencia y Tecnología,Timina,Adenina,#Citosina,Ninguna es correcta
¿Qué nombre recibe el defecto vistual que consiste en que el eje de los ojos no está centrado?,Ciencia y Tecnología,#Estabismo,Miopía,Astigmatismo,Hipermetropía
¿Cómo se llama la amnesia caracterizada por una incapacidad para recordar los eventos ocurridos después de haber sufrido una lesión cerebral?,Ciencia y Tecnología,#Amnesia anterógrada,Amnesia lacunar,Amnesia retrógrada,Amnesia de fuente
¿Que sonido hacen las gallinas?,Ciencia y Tecnología,#Cararean,Mugen,Relinchan,Maullan
¿Quñe es la celiaquía?,Ciencia y Tecnología,Alergia al polvo,#Intolerancia el gluten,Hambre insaciable,Embriaguez
¿Qué es la estrella de mar?,Ciencia y Tecnología,#Equinodermo,Cordado,Lepidóptero,Anélido
Los glóbulos rojos también se llaman...,Ciencia y Tecnología,Rojos,Plaquetas,Newtons,#Eritrocitos
¿A qué parte del cuerpo afecta la enfermedad de Crohn?,Ciencia y Tecnología,#Intestino,Corazón,Pulmón,Ojo
¿Qué ciencia se ocupa del clima?,Ciencia y Tecnología,Antropología,Física,Geología,#Meteorología
¿Cuál de estos animales es endemico de Colombia?,Ciencia y Tecnología,La nutria,#Titi gris,Flamingo,Ocelote amarillo
¿De que país proviene del pez dorado?,Ciencia y Tecnología,#China,Japón,Pakistán,Sri Lanka
¿Cómo conocemos comunmente al compuesto químico H2O2?,Ciencia y Tecnología,Agua fuerte,#Agua oxigenada,Agua pesada,Aguarrás
¿Qué es el esternocleidomastoideo?,Ciencia y Tecnología,#Un músculo,Un tendón,Un ligamento,Un hueso
¿Cuál de las siguientes actitudes en un gato desmuestran su tranquilidad?,Ciencia y Tecnología,Parpadeo constante,Azotar su cola,Maullido,#Ninguna es correcta
¿Cuál es la fórmula del dióxido de carbono?,Ciencia y Tecnología,#CO2,H2O,CO,HCO
¿Cómo se conoce comunmente la planta "Datura stramonium"?,Ciencia y Tecnología,#Todas son correctas,Antimonio,Estramonia,Higuera del Infierno
¿Qué animal puede correr sobre el agua?,Ciencia y Tecnología,Lagartija,El pato,Ninguno,#Lagarto basilisco
¿Quién formuló la teoría de la relatividad general?,Ciencia y Tecnología,Isaac Newton,Erwin Schrodinger,#Albert Einstein,Stephen Hawking
¿De qué metal suele ser la bola de los bolígrafos?,Ciencia y Tecnología,Hierro,#Tungsteno,Uranio,Berilio
¿A qué parte del corazón le afectan más los infartos?,Ciencia y Tecnología,Endocardio,Pericardio,#Miocardio,Endotelio
¿Qué es la cotangente de un ángulo (cotg)?,Ciencia y Tecnología,sen/cos,sen/ángulo,cos/ángulo,#cos/sen
¿Cómo se llama la técnica de cultivo de especies acuáticas vegetales y animales?,Ciencia y Tecnología,#Acuicultura,Apicultura,Aguacultura,Hidrocultura
¿Qué animal siempre cae de pie?,Ciencia y Tecnología,#Gato,Perro,Gallina,Ratón
¿Qué hormona representa la abreviatura T4?,Ciencia y Tecnología,#Tiroxina,Tiroglobulina,Tirosina,Tetrayoduro
¿Cuál es el símbolo químico del hierro?,Ciencia y Tecnología,Hi,Fi,Hu,#Fe
¿Hasta cuántos colores puede tener un perro collie naturalmente?,Ciencia y Tecnología,Cinco,Uno,Ocho,#Tres
Calcula: 20 + 100 + 420,Ciencia y Tecnología,#540,402,430,420
¿Qué codificación utiliza solamente 0 y 1?,Ciencia y Tecnología,Decimal,Octal,#Binario,Hexadecimal
¿Dónde tienen el sentido del gusto las moscas?,Ciencia y Tecnología,En las antenas,#En las patas,En las papilas gustativas,No tienen
¿Cuál es la hormona que le cambia el tono de voz a los hombres?,Ciencia y Tecnología,Progesterona,Inhibina,#Testosterona,Melatonina
¿Cuál de los siguientes es un gas noble?,Ciencia y Tecnología,Potasio,Carbono,#Neón,Cesio
¿Qué es la eremofobia?,Ciencia y Tecnología,Miedo a la sangre,#Ninguna es correcta,Miedo al agua,Miedo a las alturas
¿Cuál es el símbolo del potasio?,Ciencia y Tecnología,P,Pa,Na,#K
¿Que vitamina ayuda a la fijación de calcio en los huesos?,Ciencia y Tecnología,#Vitamina D,Vitamina A,Riboflavina,Piridoxina
¿Por qué vía parenteral se obtiene una biodisponibilidad del 100 por cien del fármaco?,Ciencia y Tecnología,Intramuscular,Intracerebral,#Intravenosa,Intraarterial
¿Son lo mismo 20 grados Fahrenheit que 20 grados Celsius?,Ciencia y Tecnología,Depende,Si,A veces,#No
¿Cuál es el símbolo químico de la plata?,Ciencia y Tecnología,#Ag,Au,Cu,Pb
¿Qué enfermedad se produce por la deficiencia en la producción de la hormona insulina por parte del páncreas?,Ciencia y Tecnología,Hipertiroidismo,Hipertensión,Colesterol,#Diabetes
¿Qué es la fosfatidiletanolamina?,Ciencia y Tecnología,Una proteina,Un glúcido,No existe,#Un fosfolípido
¿Qué dedo de la mano sólo tiene dos falanges?,Ciencia y Tecnología,#Pulgar,Meñique,Índice,Anular
¿Cómo se llama la rama de la medicina que estudia las hormonas y las glándulas?,Ciencia y Tecnología,Hormonología,Otorrinolaringología,Neumología,#Endocrinología
¿Cómo se le denomina al periodo de la reproducción humana en la que el placer es culimante en ambos órganos sexuales del hombre y de la mujer?,Ciencia y Tecnología,#Orgasmo,Clítoris,Punto G,Eyaculación
Las 'itis' nos indican que algo está...,Ciencia y Tecnología,Roto,Necrosado,#Inflamado,Extraído
¿Para que sirven los orificios de las ballenas?,Ciencia y Tecnología,#Para respirar,Para poder nadar,Para expulsar el agua,Ninguna es correcta
¿Qué símbolo tiene el niobio en la tabla periódica?,Ciencia y Tecnología,#Nb,Ni,N,No
¿Qué es la filofobia?,Ciencia y Tecnología,Temor a estar encerrado,Temor a perder a alguien,Temor a las cucarachas,#Temor a enamorarse
¿En qué estado se encuentra el uranio a temperatura ambiente?,Ciencia y Tecnología,Líquido,#Sólido,Gaseoso,Gelatinoso
¿Qué es un ser unicelular?,Ciencia y Tecnología,Un ser de 2 células,Un ser de muchas células,#Un ser vivo de una célula,Un ser vivo pluricelular
¿Cuál es el componente principal del chocolate?,Ciencia y Tecnología,#Cacao,Leche,Azúcar,Chocolate
¿De qué están formadas las estrellas?,Ciencia y Tecnología,#De hidrógeno y helio,De vapor de agua,De rocas incandescentes,De butano y propano
¿Qué es la luna?,Ciencia y Tecnología,Un planeta,Una estación espacial,#Un satélite,Un asteroide
¿Cuál es la fórmula química del ácido clorhídrico?,Ciencia y Tecnología,HNO3,H2CL,HCLO,#HCL
¿Cuál es la hormona que le cambia el tono de voz a los hombres?,Ciencia y Tecnología,Progesterona,Inhibina,#Testosterona,Melatonina
¿Qué es un bacilo?,Ciencia y Tecnología,Un virus,#Una bacteria en forma de bastón,Una célula,Una organela
¿Cuántas patas tienen las arañas?,Ciencia y Tecnología,6,4,#8,10
¿Con que otro nombre se conoce a la piel?,Ciencia y Tecnología,#Epidermis,Piele,Escamas,Epidermititis
¿Cómo se llama el estudo de los alimentos?,Ciencia y Tecnología,#Bromatología,Enología,Bótanica,Agricultura
¿Qué registra un sismógrafo?,Ciencia y Tecnología,Microondas,Movimiento del aire,Radiación ultravioleta (UV),#Temblores de tierra
¿Cuál es la fórmula química del agua oxigenada?,Ciencia y Tecnología,H2O,OH2,#H2O2,CO2
¿Qué virus se atacó con la primera vacuna?,Ciencia y Tecnología,Gripe A,#Viruela,Fiebre Amarilla,Varicela
¿Cuánto midió el hombre más alto del mundo (acreditado)?,Ciencia y Tecnología,2.68 mts,3.02 mts,#2.72 mts,2.86 mts
¿De qué sustrato se nutre principalmente el cerebro?,Ciencia y Tecnología,Ácidos grasos,#Glucosa,Proteínas,Fructosa
¿Gracias a cuál de tus cinco sentidos puedes descodificar vibraciones en el aire?,Ciencia y Tecnología,Olfato,Tacto,Vista,#Oído
¿Cuál es la homona sexual masculina más importante?,Ciencia y Tecnología,Androstendiona,Androsterona,Estrógenos,#Testosterona
¿Cuántos millones de años se estima que le restan de vida a nuestro Sol?,Ciencia y Tecnología,3000,#5500,10,900
¿Cómo se denomina a la nube que se encuentra a nivel de superficie?,Ciencia y Tecnología,Llovizna,#Niebla,Neblina,Nieve
¿Cómo se llaman los vasos sanguíneos más finos?,Ciencia y Tecnología,Arteliolas,#Capilares,Linfáticos,Venas
¿Qué compañía multinacional compró al sistema de mensajería Whatsapp?,Ciencia y Tecnología,Msn,#Facebook,Google,Motorola
¿Cuántas vertebras forman la columna vertebral humana?,Ciencia y Tecnología,23,20,#33,18
¿Qué numero equivale al 16 en hexadecimal?,Ciencia y Tecnología,#10,9,8,7
¿Qué órgano es el encargado de fabricar insulina?,Ciencia y Tecnología,Estómago,Bazo,#Páncreas,Hígado
¿A cuántas personas podría matar un solo gramo de veneno de la cobra?,Ciencia y Tecnología,10,40,106,#150
¿Qué estudia la topografía?,Ciencia y Tecnología,A los topos,#La representación gráfica de la superficie de la Tierra,El sistema solar,La posibilidad de vida extraterrestre
¿Cuál de estas marcas de celulares es finlandesa?,Ciencia y Tecnología,#Nokia,Motorola,Samsung,Sony Ericsson
¿Qué explica el "efecto mariposa"?,Ciencia y Tecnología,La teoría de Cuerdas,#La teoría del Caos,La teoría de la Gravedad,La Cuaresma
¿Cuál es el símbolo del plomo en la tabla periódica?,Ciencia y Tecnología,Pd,#Pb,Pi,Ninguno de los anteriores
¿Qué significa la "A" de la palabra ADN?,Ciencia y Tecnología,Alto,Apto,#Ácido,Alcohol
El hidrógeno es el primer elemento de la tabla periódica. ¿Cuál es el segundo?,Ciencia y Tecnología,Litio,Berilio,#Helio,Boro
¿De qué color es la leche de hipopótamo?,Ciencia y Tecnología,Blanco,Rojo,#Rosado,Celeste
¿Cuántos metoritos se calcula que entran en la superficie terrestre cada año?,Ciencia y Tecnología,#500,3,1.000.000,25
¿Dónde vive el escarabajo buceador?,Ciencia y Tecnología,Bajo tierra,En el desierto,En la montaña,#En masas de agua dulce
¿Qué es el aire?,Ciencia y Tecnología,#Una mezcla de gases,Un gas,El vapor de agua,Un líquido
¿Cómo se llama la escuela psicológica fundada por Werheimer en 1912 en Alemania?,Ciencia y Tecnología,Humanista,Cognitiva,Conductual,#Gestalt
¿Cuál es el nombre común del ácido ascórbico?,Ciencia y Tecnología,Ácido cítrico,#Vitamina C,Vitamina B6,Ninguno de los anteriores
¿Qué sistema operativo utiliza el dispositivo móvil Nokia Lumia?,Ciencia y Tecnología,#Windows Phone,Linux Mobile,Android,iOS
¿Qué significa S.I.?,Ciencia y Tecnología,Suficiente Intelectual,Solución Intermedia,#Sistema Internacional,Sujeto Individual
¿Cuántos electrodos hay en un diodo?,Ciencia y Tecnología,1,10,100,#2
¿Cómo se llama el hueso que a los felinos le permite rugir?,Ciencia y Tecnología,Radio,#Hidoides,Esternocleidomastoideo,Rugemax
¿Qué instrumento mide la presión atmosférica?,Ciencia y Tecnología,Pluviómetro,#Barómetro,Barógrafo,Higrómetro
¿Qué le sucede a la energía?,Ciencia y Tecnología,#Se transforma,Se destruye,Se consume,Se regenera
¿Cómo se llama la masa nerviosa contenida en el cráneo?,Ciencia y Tecnología,Cerebro,Médula espinal,#Encéfalo,Duramadre
¿Cuánto suman los números del 1 al 10?,Ciencia y Tecnología,42,22,#55,45
¿Qué enfermedad toma su nombre por la semejanza con las raices de algunas plantas?,Ciencia y Tecnología,Mesotelioma,Sarcoidosis,Sarna,#Tuberculosis
¿Cómo se denomina la enfermedad en la que la columna se desvía lateralmente?,Ciencia y Tecnología,Lordosis,Cifosis,Deformidad cervical,#Escoliosis
¿Cuál es el nombre científico de la muerte del tejido del cerebro por déficit de oxígeno?,Ciencia y Tecnología,Alogia,#Anoxia,Amnesia,Profaxia
¿Cómo se denomina el paso de la información almacenada en el ADN al ARN?,Ciencia y Tecnología,Transducción,Traducción,#Transcripción,Ribosilación
¿Qué planeta tiene más satélites naturales?,Ciencia y Tecnología,Saturno,Urano,#Júpiter,Neptuno
¿Cuál es el símbolo del Sodio?,Ciencia y Tecnología,Mn,Li,#Na,Au
¿Qué término se utiliza para hablar de la Alta Definición?,Ciencia y Tecnología,VGA,#HD,SVGA,HQ
¿Cómo se conoce al formato MPEG-1 de capa 3?,Ciencia y Tecnología,#MP3,MPG,Media,DivX
¿En qué parte del cuerpo humano está el hueso occipital?,Ciencia y Tecnología,Pierna,Cuello,Tórax,#Cabeza
¿Qué se mide con un higrómetro?,Ciencia y Tecnología,Calor,Frío,#Humedad atmosférica,Peso
¿Qué función tiene el ácido hialurónico?,Ciencia y Tecnología,Tensión,Protección,Resistencia,#Hidratación
¿Para qué tenemos las cejas?,Ciencia y Tecnología,Para embellecer,Para gesticular,#Para proteger los ojos,No tienen utilidad
¿Qué significa el paladar nero en los perros?,Ciencia y Tecnología,Estar enfermo,Tener hidrofobia,Ninguna es correcta,#Ser de Raza Pura
¿Qué material tiene el punto de fusión más alto?,Ciencia y Tecnología,Hierro,Plata,Acero,#Carbón
¿Cuál es el volumen de sangre total de un adulto?,Ciencia y Tecnología,#De 5 a 6 litros,De 10 a 15 litros,De 2 a 3 litros,De 9 a 12 litros
¿De qué animal se dice que viene el sida?,Ciencia y Tecnología,Gato,Gorila,#Mono,Rata
¿Cómo se denomina a la inflamación de la glándula lagrimal?,Ciencia y Tecnología,Dacrioestenosis,Dacriomialgia,#Dacriocistitis,Dacrititis
¿A cuantas kcal equivale 1 gramo de grasa?,Ciencia y Tecnología,#9 kcal,4 kcal,9 cal,7 kcal
¿A qué refiere la palabra "hemo"?,Ciencia y Tecnología,Energía,Agua,Corazón,#Sangre
¿Qué sistema es el encargado de eliminar los desechos del cuerpo?,Ciencia y Tecnología,#Sistema excretor,Sistema endocrino,Sistema simpático,Sistema parasimpático
¿Qué infección sale sobre la edad de la adolscencia?,Ciencia y Tecnología,Verruguitis,#Acné,Escema,Caspa
¿Dónde se encuentra la pleura visceral?,Ciencia y Tecnología,En los riñones,En el corazón,#El los pulmones,En los intestinos
¿Cuál es el nombre del hueso que sostiene el ojo?,Ciencia y Tecnología,#Etmoides,Esternon,Femur,Yunque
¿Cuántos números naturales hay?,Ciencia y Tecnología,Un millón,Mil,Cien,#Infinitos
¿Qué animal tiene el pene más grande respecto a su cuerpo?,Ciencia y Tecnología,Elefante,#Percebe,Cochino,Caballo
¿Cuál es la sustancia psicoactiva del Cannabis?,Ciencia y Tecnología,#THC,ARN,TSH,JUN
¿Cómo se le llama al miedo a una persona extranjera?,Ciencia y Tecnología,#Xenofobia,Etnofobia,Extrafobia,Indiofobia
¿Qué modelo atómico molecular da como ejemplo al sistema solar?,Ciencia y Tecnología,Lewis,#Bohr,Einstein,Mendelev
¿A qué conjunto de números pertenece el número pi?,Ciencia y Tecnología,#Irracionales,Naturales,Enteros,Racionales
¿Qué órgano fue el primero en transplantar con éxito el cirujano sudafricano Christiaan Barnard?,Ciencia y Tecnología,Páncreas,Ojo,Pulmones,#Corazón
¿Qué especialidad médica se encarga de las enfermedades respiratorias?,Ciencia y Tecnología,Neurología,Cardiología,Nefrología,#Neumología
¿Qué inventó Tomás Edisson?,Ciencia y Tecnología,#Bombilla,Ordenador,Linterna,Fregona
Para que las células puedan realizar su metabolismo es necesario que su temperatura sea aproximadamente de...,Ciencia y Tecnología,42 ºC,25 ºC,#37 ºC,50 ºC
¿Cuántas calorías tiene el agua?,Ciencia y Tecnología,De 20 a 30,De 10 a 20,#0,De 30 a 40
¿Cuál es el principal músculo que interviene en la respiración?,Ciencia y Tecnología,#Diafragma,Esternón,Corazón,Oblicuo mayor
¿De qué planta obtenemos las pipas?,Ciencia y Tecnología,#Girasol,Maíz,Piponero,Rosa
¿Cómo se llama la energía obtenida a partir de desechos orgánicos?,Ciencia y Tecnología,Nuclear,Solar,Eólica,#Biomasa
Ginecología significa literalmente ciencia de la mujer. ¿Cuál es la ciencia del hombre?,Ciencia y Tecnología,#Andrología,Próstata,Psicología,Terapia
¿Dónde se produce la meiosis en los seres humanos?,Ciencia y Tecnología,En cualquier célula,En los glóbulos rojos,#En células reprodu,Solo en células vegetales
¿Qué es la Anhedonia?,Ciencia y Tecnología,#Incapacidad para sentir placer,Incapacidad para dormir,Incapacidad para comer,Incapacidad para tener sexo
¿Cuál es la especialidad de un médico al servicio de la ley?,Ciencia y Tecnología,Abogado,Cirujano,Pediatra,#Forense
¿Cuál es la estructura básica de todos los esteroides?,Ciencia y Tecnología,#Ciclopentanoperhidrofrenanteno,Ciclopenta y una cadena alifática,Bromudro,Esteron
¿Qué 'Apolo' llegó por primera vez a la Luna?,Ciencia y Tecnología,#Apolo 11,Apolo 12,Apolo 13,Apolo 14
¿Qué significa cefaleo?,Ciencia y Tecnología,#Dolor de cabeza,Cabeza,Cuello,Dolor de oído
¿Cómo se llama el creador de Facebook?,Ciencia y Tecnología,#Mark Zuckerberg,Paul Allen,Steve Jobs,Steve Wozniak
¿Cuál es el órgano copulador masculino?,Ciencia y Tecnología,Espermatozoides,#Pene,Testículos,Uréter
¿Dónde se encuentra el esternón?,Ciencia y Tecnología,Brazo,#Tórax,Parte Baja,Ninguna es correcta
¿Cuál de los siguientes números es primo?,Ciencia y Tecnología,36,1222,#3,45
¿Quién escribió la ecuación de onda de la mecánica cuántica?,Ciencia y Tecnología,Isaac Newton,Paul Dirac,Albert Einstein,#Ewin Schrödinger
¿Cada cuanto tiempo hay un relámpago?,Ciencia y Tecnología,Depende de la lejanía de la caída del rayo,30 segundos,#No tiene un tiempo determinado,Un minuto
¿Cuántas rodillas iene un elefante?,Ciencia y Tecnología,1,7,3,#4
¿Qué es la menarca?,Ciencia y Tecnología,Sangrado,#Primera menstruación,Inicio de la pubertad,Inicio de la menopausia
¿Cuál de los siguientes animales es un artrópodo?,Ciencia y Tecnología,#Libélula,Musaraña,Anemona,Babosa
¿En qué año nació el correo electrónico?,Ciencia y Tecnología,#1971,1981,1991,2001
¿Cuál de los siguientes no es un grupo sanguíneo?,Ciencia y Tecnología,#OO,B,AB,O
